file,line,severity,confidence,domain,subdomain,category,check_id,message,evidence
/home/yichen/Desktop/Qwen_Security_Prompt04/F033.c,35,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,emps[ec].id = strdup(id);
/home/yichen/Desktop/Qwen_Security_Prompt04/F033.c,36,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,emps[ec].name = strdup(name);
/home/yichen/Desktop/Qwen_Security_Prompt04/F033.c,37,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,emps[ec].dept = strdup(dept);
/home/yichen/Desktop/Qwen_Security_Prompt04/F033.c,38,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,emps[ec].title = strdup(title);
/home/yichen/Desktop/Qwen_Security_Prompt04/F033.c,49,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,emps[idx].name = strdup(name);
/home/yichen/Desktop/Qwen_Security_Prompt04/F033.c,50,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,emps[idx].dept = strdup(dept);
/home/yichen/Desktop/Qwen_Security_Prompt04/F033.c,51,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,emps[idx].title = strdup(title);
/home/yichen/Desktop/Qwen_Security_Prompt04/F034.c,29,high,confirmed,memory,memory_string,input,scanf_unbounded_string_conversion,sscanf format contains unbounded %s conversion,"sscanf(line, ""%s"", name);"
/home/yichen/Desktop/Qwen_Security_Prompt04/F034.c,64,high,confirmed,memory,memory_string,input,scanf_unbounded_string_conversion,sscanf format contains unbounded %s conversion,"sscanf(line, ""%s"", cmd);"
/home/yichen/Desktop/Qwen_Security_Prompt04/F034.c,72,high,confirmed,memory,memory_string,input,scanf_unbounded_string_conversion,sscanf format contains unbounded %s conversion,"sscanf(rest, ""%s"", name);"
/home/yichen/Desktop/Qwen_Security_Prompt04/F034.c,36,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,temp[tc].name = strdup(name);
/home/yichen/Desktop/Qwen_Security_Prompt04/F034.c,37,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,temp[tc].note = strdup(note);
/home/yichen/Desktop/Qwen_Security_Prompt04/F034.c,76,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,notes[nc].name = strdup(name);
/home/yichen/Desktop/Qwen_Security_Prompt04/F034.c,77,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,notes[nc].note = strdup(note);
/home/yichen/Desktop/Qwen_Security_Prompt04/F035.c,25,high,confirmed,memory,memory_string,input,scanf_unbounded_string_conversion,sscanf format contains unbounded %s conversion,"sscanf(line, ""%s"", cmd);"
/home/yichen/Desktop/Qwen_Security_Prompt04/F035.c,31,high,confirmed,memory,memory_string,input,scanf_unbounded_string_conversion,sscanf format contains unbounded %s conversion,"sscanf(rest, ""%s"", name);"
/home/yichen/Desktop/Qwen_Security_Prompt04/F035.c,41,high,confirmed,memory,memory_string,input,scanf_unbounded_string_conversion,sscanf format contains unbounded %s conversion,"sscanf(rest, ""%s %s"", old_name, new_name);"
/home/yichen/Desktop/Qwen_Security_Prompt04/F035.c,35,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,jobs[jc].name = strdup(name);
/home/yichen/Desktop/Qwen_Security_Prompt04/F035.c,36,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,jobs[jc].payload = strdup(payload);
/home/yichen/Desktop/Qwen_Security_Prompt04/F035.c,44,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,jobs[jc].name = strdup(new_name);
/home/yichen/Desktop/Qwen_Security_Prompt04/F035.c,45,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,jobs[jc].payload = strdup(jobs[idx].payload);
/home/yichen/Desktop/Qwen_Security_Prompt04/F036.c,25,high,confirmed,memory,memory_string,input,scanf_unbounded_string_conversion,sscanf format contains unbounded %s conversion,"sscanf(line, ""%s"", cmd);"
/home/yichen/Desktop/Qwen_Security_Prompt04/F036.c,31,high,confirmed,memory,memory_string,input,scanf_unbounded_string_conversion,sscanf format contains unbounded %s conversion,"sscanf(rest, ""%s"", name);"
/home/yichen/Desktop/Qwen_Security_Prompt04/F036.c,39,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,recs[rc].name = strdup(name);
/home/yichen/Desktop/Qwen_Security_Prompt04/F036.c,40,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,recs[rc].data = strdup(colon + 1);
/home/yichen/Desktop/Qwen_Security_Prompt04/F037.c,70,medium,review,memory,memory_copy,memory,dangerous_function:memcpy,memcpy requires a destination bound that is not proven here,"memcpy(bufs[idx].data + bufs[idx].len, data, len);"
/home/yichen/Desktop/Qwen_Security_Prompt04/F037.c,41,high,confirmed,memory,memory_string,input,scanf_unbounded_string_conversion,sscanf format contains unbounded %s conversion,"sscanf(line, ""%s"", cmd);"
/home/yichen/Desktop/Qwen_Security_Prompt04/F037.c,47,high,confirmed,memory,memory_string,input,scanf_unbounded_string_conversion,sscanf format contains unbounded %s conversion,"sscanf(rest, ""%s"", name);"
/home/yichen/Desktop/Qwen_Security_Prompt04/F037.c,62,high,confirmed,memory,memory_string,input,scanf_unbounded_string_conversion,sscanf format contains unbounded %s conversion,"sscanf(rest, ""%s"", name);"
/home/yichen/Desktop/Qwen_Security_Prompt04/F037.c,79,high,confirmed,memory,memory_string,input,scanf_unbounded_string_conversion,sscanf format contains unbounded %s conversion,"sscanf(rest, ""%s %d %d"", name, &offset, &length);"
/home/yichen/Desktop/Qwen_Security_Prompt04/F037.c,23,medium,likely,memory,memory_heap,memory,unchecked_allocation:malloc,malloc result does not appear to be checked for NULL nearby,*out = malloc(l / 2);
/home/yichen/Desktop/Qwen_Security_Prompt04/F037.c,53,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,bufs[bc].name = strdup(name);
/home/yichen/Desktop/Qwen_Security_Prompt04/F037.c,69,medium,likely,memory,memory_heap,memory,realloc_direct_assign,realloc result is assigned directly to the original pointer,"bufs[idx].data = realloc(bufs[idx].data, bufs[idx].len + len);"
/home/yichen/Desktop/Qwen_Security_Prompt04/F037.c,70,medium,confirmed,memory,memory_copy,memory,tainted_sink:memcpy,externally controlled input appears to reach memcpy argument 2,"memcpy(bufs[idx].data + bufs[idx].len, data, len);"
/home/yichen/Desktop/Qwen_Security_Prompt04/F038.c,26,high,confirmed,memory,memory_string,input,scanf_unbounded_string_conversion,sscanf format contains unbounded %s conversion,"sscanf(line, ""%s"", cmd);"
/home/yichen/Desktop/Qwen_Security_Prompt04/F038.c,32,high,confirmed,memory,memory_string,input,scanf_unbounded_string_conversion,sscanf format contains unbounded %s conversion,"sscanf(rest, ""%s"", name);"
/home/yichen/Desktop/Qwen_Security_Prompt04/F038.c,36,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,rles[rc].name = strdup(name);
/home/yichen/Desktop/Qwen_Security_Prompt04/F038.c,37,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,rles[rc].encoded = strdup(enc);
/home/yichen/Desktop/Qwen_Security_Prompt04/F039.c,27,high,confirmed,memory,memory_string,input,scanf_unbounded_string_conversion,sscanf format contains unbounded %s conversion,"sscanf(line, ""%s"", cmd);"
/home/yichen/Desktop/Qwen_Security_Prompt04/F039.c,34,high,confirmed,memory,memory_string,input,scanf_unbounded_string_conversion,sscanf format contains unbounded %s conversion,"sscanf(rest, ""%s %d %d"", name, &r, &c);"
/home/yichen/Desktop/Qwen_Security_Prompt04/F039.c,51,high,confirmed,memory,memory_string,input,scanf_unbounded_string_conversion,sscanf format contains unbounded %s conversion,"sscanf(rest, ""%s %d %d %s"", name, &r, &c, val);"
/home/yichen/Desktop/Qwen_Security_Prompt04/F039.c,60,high,confirmed,memory,memory_string,input,scanf_unbounded_string_conversion,sscanf format contains unbounded %s conversion,"sscanf(rest, ""%s %d %d"", name, &r, &c);"
/home/yichen/Desktop/Qwen_Security_Prompt04/F039.c,36,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,tables[tc].name = strdup(name);
/home/yichen/Desktop/Qwen_Security_Prompt04/F039.c,39,medium,likely,memory,memory_heap,memory,unchecked_allocation:malloc,malloc result does not appear to be checked for NULL nearby,tables[tc].cells = malloc(sizeof(char **) * r);
/home/yichen/Desktop/Qwen_Security_Prompt04/F039.c,39,medium,review,memory,memory_integer,integer,allocation_size_without_overflow_guard,allocation size multiplication has no visible overflow guard,tables[tc].cells = malloc(sizeof(char **) * r);
/home/yichen/Desktop/Qwen_Security_Prompt04/F039.c,41,medium,likely,memory,memory_heap,memory,unchecked_allocation:malloc,malloc result does not appear to be checked for NULL nearby,tables[tc].cells[i] = malloc(sizeof(char *) * c);
/home/yichen/Desktop/Qwen_Security_Prompt04/F039.c,41,medium,review,memory,memory_integer,integer,allocation_size_without_overflow_guard,allocation size multiplication has no visible overflow guard,tables[tc].cells[i] = malloc(sizeof(char *) * c);
/home/yichen/Desktop/Qwen_Security_Prompt04/F040.c,48,low,review,memory,memory_string,memory,dangerous_function:strncpy,strncpy can leave the destination unterminated unless null termination is proven,"strncpy(packets[pc].header, p, hl);"
/home/yichen/Desktop/Qwen_Security_Prompt04/F040.c,51,low,review,memory,memory_string,memory,dangerous_function:strncpy,strncpy can leave the destination unterminated unless null termination is proven,"strncpy(packets[pc].payload, p + hl, pl);"
/home/yichen/Desktop/Qwen_Security_Prompt04/F040.c,28,high,confirmed,memory,memory_string,input,scanf_unbounded_string_conversion,sscanf format contains unbounded %s conversion,"sscanf(line, ""%s"", cmd);"
/home/yichen/Desktop/Qwen_Security_Prompt04/F040.c,35,high,confirmed,memory,memory_string,input,scanf_unbounded_string_conversion,sscanf format contains unbounded %s conversion,"sscanf(rest, ""%s %d %d"", id, &hl, &pl);"
/home/yichen/Desktop/Qwen_Security_Prompt04/F040.c,44,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,packets[pc].id = strdup(id);
/home/yichen/Desktop/Qwen_Security_Prompt04/F040.c,47,medium,likely,memory,memory_heap,memory,unchecked_allocation:malloc,malloc result does not appear to be checked for NULL nearby,packets[pc].header = malloc(hl + 1);
/home/yichen/Desktop/Qwen_Security_Prompt04/F040.c,50,medium,likely,memory,memory_heap,memory,unchecked_allocation:malloc,malloc result does not appear to be checked for NULL nearby,packets[pc].payload = malloc(pl + 1);
